PGC_name         RA        DEC          z_hel   z_hel_err   z_hel_cat       z_dis   z_dis_err   z_dis_cat       z_all  z_all_type  z_all_err  z_all_err_type   D_com       D_lum      D_diam
PGC0056864 240.8508750  20.8910833     0.01588   2.335e-05          HL     0.01647      -99.99          HL     0.01647         DIS   2.335e-05         HEL     70.2156     71.3720     69.0778
PGC0056870 240.8611667  19.1605000     0.01562      -99.99         NED      0.0162      -99.99  NED-vir-HL      0.0162         DIS      -99.99        none     69.1520     70.2722     68.0496
PGC0056872 240.8870833  16.3222222     0.03814   0.0001358          HL     0.03867      -99.99          HL     0.03867         DIS   0.0001358         HEL    164.2201    170.5705    158.1061
PGC0056874 240.8666667  20.2921389     0.04083    0.000203        SDSS      -99.99      -99.99        none     0.04083         HEL    0.000203         HEL    173.4882    180.5717    166.6826
PGC0056875 240.8823333  49.3379444     0.02017   2.735e-05          HL     0.02107      -99.99          HL     0.02107         DIS   2.735e-05         HEL     89.7655     91.6569     87.9132
PGC0056877 240.8836667  17.1986944     0.03408   5.237e-05          HL     0.03463      -99.99          HL     0.03463         DIS   5.237e-05         HEL    147.3469    152.4495    142.4150
PGC0056878 240.8854167  17.4797222      0.0441   0.0001551          HL     0.04465      -99.99          HL     0.04465         DIS   0.0001551         HEL    189.4764    197.9365    181.3779
PGC0056890 240.9504167  17.2405556      0.0367   0.0001848          HL     0.03725      -99.99          HL     0.03725         DIS   0.0001848         HEL    158.3177    164.2150    152.6322
PGC0056893 240.9603750  41.5217778     0.03406   0.0003539          HL     0.03489      -99.99          HL     0.03489         DIS   0.0003539         HEL    148.4023    153.5800    143.3991
PGC0056898 240.9916667  16.0000000     0.03207   4.103e-05          HL      0.0326      -99.99          HL      0.0326         DIS   4.103e-05         HEL    138.6883    143.2096    134.3098
PGC0056903 240.9768750  25.0101944     0.03315   9.873e-05          HL      0.0338      -99.99          HL      0.0338         DIS   9.873e-05         HEL    143.7576    148.6167    139.0575
PGC0056907 241.0384583  42.8889167     0.03934   0.0001691          HL     0.04018      -99.99          HL     0.04018         DIS   0.0001691         HEL    170.7508    177.6116    164.1550
PGC0056932 241.1117500  17.7507222     0.04208      -99.99         NED     0.04263      -99.99  NED-vir-HL     0.04263         DIS      -99.99        none    181.0648    188.7836    173.6616
PGC0056935 241.0954167  16.6966667     0.03097   2.068e-05          HL     0.03151      -99.99          HL     0.03151         DIS   2.068e-05         HEL    134.0392    138.2628    129.9446
PGC0056942 241.1104167  17.7419444     0.04096   9.673e-05          HL     0.04151      -99.99          HL     0.04151         DIS   9.673e-05         HEL    176.2249    183.5400    169.2013
PGC0056943 241.1483333  16.9022222     0.03065   0.0001057          HL     0.03119      -99.99          HL     0.03119         DIS   0.0001057         HEL    132.7709    136.9120    128.7550
PGC0056948 241.1272500  17.4688333     0.03965   2.368e-05          HL      0.0402      -99.99          HL      0.0402         DIS   2.368e-05         HEL    170.7508    177.6150    164.1519
PGC0056950 241.1282917   3.8681667     0.01838   4.937e-05          HL     0.01872      -99.99          HL     0.01872         DIS   4.937e-05         HEL     79.7827     81.2762     78.3166
PGC0056959 241.1573333  30.7143333    0.002722   1.935e-05          HL    0.003442      -99.99          HL    0.003442         DIS   1.935e-05         HEL     14.7652     14.8160     14.7145
PGC0056962 241.1494583  17.7215556     0.03515   6.971e-05          HL      0.0357      -99.99          HL      0.0357         DIS   6.971e-05         HEL    151.7789    157.1974    146.5471
PGC0056972 241.1652917  17.7009444     0.03563   4.903e-05          HL     0.03618      -99.99          HL     0.03618         DIS   4.903e-05         HEL    153.8886    159.4563    148.5153
PGC0056987 241.1892083  17.4483889     0.03545   3.402e-05          HL       0.036      -99.99          HL       0.036         DIS   3.402e-05         HEL    153.0448    158.5544    147.7266
PGC0056997 241.2020833  16.8836111     0.04308   1.601e-05          HL     0.04362      -99.99          HL     0.04362         DIS   1.601e-05         HEL    185.0612    193.1336    177.3262
PGC0057004 241.2079583  16.5838889       0.031   0.0001958          HL     0.03153      -99.99          HL     0.03153         DIS   0.0001958         HEL    134.2506    138.4835    130.1470
PGC0057005 241.2158333  15.7222222     0.03637   0.0001338          HL     0.03689      -99.99          HL     0.03689         DIS   0.0001338         HEL    156.8416    162.6275    151.2615
PGC0057006 241.2363333  23.9327778     0.03193   5.404e-05          HL     0.03257      -99.99          HL     0.03257         DIS   5.404e-05         HEL    138.4770    142.9872    134.1091
PGC0057015 241.2490417  17.8696389     0.03314   5.704e-05          HL     0.03369      -99.99          HL     0.03369         DIS   5.704e-05         HEL    143.3353    148.1643    138.6637
PGC0057019 241.2558333  17.7758333     0.03288   4.203e-05          HL     0.03343      -99.99          HL     0.03343         DIS   4.203e-05         HEL    142.2794    147.0358    137.6768
PGC0057031 241.2827917  17.7571667     0.03338   2.235e-05          HL     0.03394      -99.99          HL     0.03394         DIS   2.235e-05         HEL    144.3911    149.2918    139.6514
PGC0057033 241.2875833  17.7301944     0.03127   5.437e-05          HL     0.03182      -99.99          HL     0.03182         DIS   5.437e-05         HEL    135.3073    139.6128    131.1346
PGC0057037 241.3027500  17.4225000      0.0348   1.468e-05          HL     0.03535      -99.99          HL     0.03535         DIS   1.468e-05         HEL    150.3017    155.6149    145.1700
PGC0057039 241.3049583  20.5421389      0.0158   1.668e-05          HL      0.0164      -99.99          HL      0.0164         DIS   1.668e-05         HEL     70.0028     71.1509     68.8733
PGC0057053 241.3428333  17.7528333     0.03709   5.537e-05          HL     0.03765      -99.99          HL     0.03765         DIS   5.537e-05         HEL    160.0045    166.0286    154.1989
PGC0057058 241.3457083  17.7575556     0.03198   2.769e-05          HL     0.03253      -99.99          HL     0.03253         DIS   2.769e-05         HEL    138.4770    142.9817    134.1143
PGC0057059 241.3621250  15.0250278     0.01567   0.0001101          HL     0.01619      -99.99          HL     0.01619         DIS   0.0001101         HEL     69.1520     70.2716     68.0503
PGC0057061 241.3600000  17.6965000     0.03695   7.005e-06          HL      0.0375      -99.99          HL      0.0375         DIS   7.005e-06         HEL    159.3720    165.3484    153.6115
PGC0057062 241.3884583  17.6010833     0.03369      -99.99         NED     0.03424      -99.99  NED-vir-HL     0.03424         DIS      -99.99        none    145.6580    150.6453    140.8358
PGC0057063 241.3914583  17.5934444     0.03307      -99.99         NED     0.03362      -99.99  NED-vir-HL     0.03362         DIS      -99.99        none    142.9129    147.7177    138.2645
PGC0057068 241.3715833  16.4357778     0.04411   0.0001141          HL     0.04465      -99.99          HL     0.04465         DIS   0.0001141         HEL    189.4764    197.9365    181.3779
PGC0057072 241.3712500  19.9422222     0.03476   0.0001034          HL     0.03534      -99.99          HL     0.03534         DIS   0.0001034         HEL    150.3017    155.6134    145.1714
PGC0057073 241.3773333  17.7690833     0.03732   1.334e-05          HL     0.03787      -99.99          HL     0.03787         DIS   1.334e-05         HEL    160.8477    166.9390    154.9787
PGC0057075 241.3805833  17.9638056     0.03933   7.739e-05          HL     0.03989      -99.99          HL     0.03989         DIS   7.739e-05         HEL    169.4871    176.2480    162.9856
PGC0057076 241.3862083  18.1592778     0.03779   6.204e-05          HL     0.03834      -99.99          HL     0.03834         DIS   6.204e-05         HEL    162.9556    169.2033    156.9386
PGC0057082 241.4021667  18.2727778     0.03812   2.335e-05          HL     0.03868      -99.99          HL     0.03868         DIS   2.335e-05         HEL    164.4308    170.7910    158.3075
PGC0057083 241.4124583   3.0722778       0.041   1.768e-05          HL     0.04132      -99.99          HL     0.04132         DIS   1.768e-05         HEL    175.3829    182.6297    168.4236
PGC0057084 241.4038333  17.8020278     0.03416   1.134e-05          HL     0.03472      -99.99          HL     0.03472         DIS   1.134e-05         HEL    147.5580    152.6812    142.6067
PGC0057086 241.4081250  17.7672778     0.03402   7.739e-05          HL     0.03457      -99.99          HL     0.03457         DIS   7.739e-05         HEL    146.9247    152.0039    142.0152
PGC0057088 241.4166667  18.0558333     0.03934   0.0002065          HL      0.0399      -99.99          HL      0.0399         DIS   0.0002065         HEL    169.4871    176.2497    162.9841
PGC0057090 241.4150000  18.1641667     0.03534      -99.99         NED      0.0359      -99.99  NED-vir-HL      0.0359         DIS      -99.99        none    152.6228    158.1020    147.3335
PGC0057093 241.4360833  16.2028889      0.0436   1.835e-05          HL     0.04413      -99.99          HL     0.04413         DIS   1.835e-05         HEL    187.3742    195.6430    179.4548
PGC0057095 241.4345833  17.3623611     0.03481   2.869e-05          HL     0.03536      -99.99          HL     0.03536         DIS   2.869e-05         HEL    150.3017    155.6164    145.1686
PGC0057096 241.4360000  17.7167500     0.03479   7.405e-05          HL     0.03534      -99.99          HL     0.03534         DIS   7.405e-05         HEL    150.3017    155.6134    145.1714
PGC0057097 241.4427500  18.0168611     0.04009      -99.99         NED     0.04065      -99.99  NED-vir-HL     0.04065         DIS      -99.99        none    172.6460    179.6641    165.9021
PGC0057101 241.4464583  15.7907222     0.04109   0.0001084          HL     0.04161      -99.99          HL     0.04161         DIS   0.0001084         HEL    176.6458    183.9960    169.5892
PGC0057110 241.4671667  21.4846389     0.01485   6.738e-05          HL     0.01545      -99.99          HL     0.01545         DIS   6.738e-05         HEL     65.9606     66.9797     64.9571
PGC0057111 241.4683750  18.2204167     0.03578   1.901e-05          HL     0.03634      -99.99          HL     0.03634         DIS   1.901e-05         HEL    154.5215    160.1368    149.1031
PGC0057118 241.5002083  18.1960000     0.03725   1.268e-05          HL     0.03781      -99.99          HL     0.03781         DIS   1.268e-05         HEL    160.6369    166.7106    154.7845
PGC0057121 241.5080833  18.1124167     0.03689   2.602e-05          HL     0.03744      -99.99          HL     0.03744         DIS   2.602e-05         HEL    159.1611    165.1201    153.4172
PGC0057122 241.5087500  18.6697222     0.03862   1.601e-05          HL     0.03919      -99.99          HL     0.03919         DIS   1.601e-05         HEL    166.5379    173.0646    160.2574
PGC0057124 241.5249167  20.7846667     0.01608      -99.99         NED     0.01668      -99.99  NED-vir-HL     0.01668         DIS      -99.99        none     71.2790     72.4679     70.1096
PGC0057125 241.5185417  20.8018611     0.01542      -99.99         NED     0.01602      -99.99  NED-vir-HL     0.01602         DIS      -99.99        none     68.3011     69.3952     67.2241
PGC0057128 241.5253750  18.6068333     0.03797   0.0002031          HL     0.03854      -99.99          HL     0.03854         DIS   0.0002031         HEL    163.7986    170.1114    157.7201
PGC0057131 241.5579167  17.9541667     0.03853   6.404e-05          HL     0.03909      -99.99          HL     0.03909         DIS   6.404e-05         HEL    166.1165    172.6100    159.8673
PGC0057132 241.5595417  18.4145833     0.03713   2.168e-05          HL     0.03769      -99.99          HL     0.03769         DIS   2.168e-05         HEL    160.2153    166.2538    154.3961
PGC0057135 241.5620833  18.1825000     0.03899   0.0001441          HL     0.03955      -99.99          HL     0.03955         DIS   0.0001441         HEL    168.0126    174.6575    161.6205
PGC0057136 241.5504167  17.3016667      0.0335   7.172e-05          HL     0.03405      -99.99          HL     0.03405         DIS   7.172e-05         HEL    144.8134    149.7443    140.0449
