PGC_name         cz      redshift   nedname 
PGC056877       10157     0.03388    NGC_6034
PGC056878       13451     0.04487 2MASX_J16033258+1728456
PGC056890       10953     0.03653 CGCG_108-088
PGC056893       10237     0.03415   UGC_10167
PGC056898        9616     0.03207 CGCG_108-091
PGC056903        9967     0.03325   UGC_10160
PGC056907       11793     0.03934   UGC_10171
PGC056932       12615     0.04208   NGC_6040A
PGC056935        9286     0.03098 CGCG_108-095
PGC056942       12272     0.04093   NGC_6040B
PGC056943        9197     0.03068 CGCG_108-100
PGC056948       11892     0.03967 KUG_1602+176
PGC056950        5505     0.01836    NGC_6036
PGC056959         814    0.002715   UGC_10175
PGC056962       10478     0.03495    NGC_6041
PGC056972       10455     0.03487    NGC_6039
PGC056987       10638     0.03548 KUG_1602+175
PGC056997       12928     0.04312 KUG_1602+170
PGC057004        9347     0.03118 CGCG_108-106
PGC057005       10896     0.03634 CGCG_108-105
PGC057006        9578     0.03195    NGC_6051
PGC057015        9925     0.03311    NGC_6044
PGC057019        9850     0.03286    NGC_6043
PGC057031        9986     0.03331    NGC_6045
PGC057033        9372     0.03126    NGC_6047
PGC057037       10431     0.03479     IC_1173
PGC057039        4739     0.01581    NGC_6052
PGC057053       11127     0.03712   NGC_6050B
PGC057058        9572     0.03193    NGC_6050
PGC057059        4706      0.0157     IC_1174
PGC057061       11077     0.03695   UGC_10190
PGC057062       10099     0.03369     IC_1178
PGC057063        9913     0.03307     IC_1181
PGC057068       13211     0.04407 UGC_10187/NED02
PGC057072       10420     0.03476 CGCG_108-124/NED02
PGC057073       11189     0.03732 KUG_1603+179A
PGC057075       11790     0.03933    NGC_6056
PGC057076       11324     0.03777    NGC_6055
PGC057082       11422      0.0381 CGCG_108-127
PGC057083       12291       0.041   UGC_10184
PGC057084       10240     0.03416     IC_1182
PGC057086       10196     0.03401    NGC_6054
PGC057088       11794     0.03934 CGCG_108-129
PGC057090       10595     0.03534    NGC_6053
PGC057093       13068     0.04359 UGC_10193/NED01
PGC057095       10435     0.03481     IC_1186
PGC057096       10422     0.03476     IC_1185
PGC057097       12020     0.04009 CGCG_108-135
PGC057101       12311     0.04106 CGCG_108-131
PGC057110        4439     0.01481    NGC_6060
PGC057111       10726     0.03578     IC_1190
PGC057118       11167     0.03725 CGCG_108-139
PGC057121       11042     0.03683 CGCG_108-138
PGC057122       11583     0.03864 CGCG_108-140
PGC057124        4821     0.01608   UGC_10197
PGC057125        4624     0.01542   UGC_10198
PGC057128       11404     0.03804 CGCG_108-141
PGC057131       11567     0.03858 SDSS_J160613.77+175715.0
PGC057132       11018     0.03675 CGCG_108-146
PGC057135       11661      0.0389     IC_1189
PGC057136       10032     0.03346 SDSS_J160612.11+171807.5
PGC057137       11044     0.03684    NGC_6061
PGC057139       10142     0.03383 CGCG_108-142
PGC057145       11717     0.03908    NGC_6062
PGC057147       12066     0.04025 UGC_10201/NED01
PGC057155       12034     0.04014     IC_1193
PGC057156       12660     0.04223   UGC_10209
PGC057157       11373     0.03794     IC_1192
PGC057160       11049     0.03685 CGCG_108-149
PGC057172       11689     0.03899     IC_1194
PGC057173        6556     0.02187   UGC_10205
PGC057175       11962      0.0399     IC_1195
PGC057177       11015     0.03674   UGC_10204
PGC057178        8775     0.02927   UGC_10207
PGC057182        5585     0.01863   UGC_10203
PGC057184       11160     0.03723 KUG_1604+176
PGC057187       11389     0.03799 KUG_1604+149
PGC057193       10830     0.03612 2MASX_J16070160+1801205
PGC057199        4338     0.01447   UGC_10211
PGC057205        2848      0.0095    NGC_6063
PGC057214       11558     0.03855 2MASX_J16072428+1739427
PGC057218        7807     0.02604   UGC_10215
PGC057234       13431      0.0448   UGC_10217
PGC057261        1369    0.004566     IC_1197
PGC057278       10627     0.03545 CGCG_108-158
PGC057280        9409     0.03138   UGC_10224
PGC057284        9032     0.03013   UGC_10227
PGC057287        9066     0.03024   UGC_10226
PGC057302        3050     0.01017   UGC_10225
PGC057325        9271     0.03093   UGC_10234
PGC057332        3318     0.01107   UGC_10232
PGC057333       11626     0.03878   UGC_10241
PGC057337        9822     0.03276   UGC_10233
PGC057338        1496     0.00499   UGC_10229
PGC057345        2004    0.006685    NGC_6070
PGC057349        9951     0.03319   UGC_10236
PGC057353        4645     0.01549    NGC_6073
PGC057355        8359     0.02788 CGCG_023-019
PGC057369        9554     0.03187   UGC_10246
PGC057377        9037     0.03014   UGC_10248
PGC057386        9453     0.03153   UGC_10252
PGC057389       10957     0.03655    MRK_0873
PGC057390       10152     0.03386 KUG_1608+171
PGC057394        9356     0.03121   UGC_10255
PGC057404       19017     0.06343   UGC_10261
PGC057407        3829     0.01277   UGC_10257
PGC057408        9602     0.03203    NGC_6077
PGC057424       15838     0.05283   UGC_10258
PGC057430        9565      0.0319   UGC_10256
PGC057455       15010     0.05007 CGCG_167-039
PGC057478        3883     0.01295   UGC_10274
PGC057482        9549     0.03185    NGC_6086
PGC057486       10195     0.03401    NGC_6085
PGC057499        9275     0.03094   UGC_10276
PGC057500        9610     0.03206   UGC_10275
PGC057505        9272     0.03093   UGC_10264
PGC057508        9267     0.03091   UGC_10282
PGC057521       10892     0.03633   UGC_10289
PGC057522        1084    0.003616   UGC_10281
PGC057529        9375     0.03127   UGC_10286
PGC057562        9104     0.03037   UGC_10287
PGC057575        9081     0.03029    NGC_6084
PGC057582        2044    0.006818   UGC_10288
PGC057590        1983    0.006615   UGC_10290
PGC057601        9710     0.03239   UGC_10296
PGC057627        2305    0.007689   UGC_10297
PGC057634        9249     0.03085    NGC_6098
PGC057640        8939     0.02982    NGC_6099
PGC057641        6663     0.02222   UGC_10301
PGC057678         716    0.002388   UGC_10310
PGC057694        9183     0.03063   UGC_10306
PGC057706        4854     0.01619    NGC_6100
PGC057707        5618     0.01874     IC_1211
PGC057728        9191     0.03066    NGC_6107
PGC057739        6692     0.02232   UGC_10313
PGC057766        9532     0.03179   UGC_10320
PGC057771        9773      0.0326   UGC_10330
PGC057788        4272     0.01425   UGC_10327
PGC057796        8990     0.02999     IC_1209
PGC057799        1448    0.004829    NGC_6106
PGC057800        8800     0.02935    NGC_6116
PGC057810       10328     0.03445   UGC_10335
PGC057816        8576     0.02861    NGC_6117
PGC057827        8766     0.02924   UGC_10337
PGC057836        9627     0.03211   UGC_10342
PGC057854       20643     0.06886   UGC_10346
PGC057882       10177     0.03395   UGC_10349
PGC057904        8946     0.02984   UGC_10354
PGC057906         891    0.002972   UGC_10351
PGC057927        5117     0.01707    NGC_6131
PGC057941       10104      0.0337   UGC_10355
PGC057959        9628     0.03212   UGC_10362
PGC057966        9303     0.03103    NGC_6137
PGC057974       10361     0.03456   UGC_10360
PGC057978        9676     0.03228   UGC_10367
PGC057984       10232     0.03413    NGC_6142
PGC057997        1892    0.006311   UGC_10370
PGC058031       14473     0.04828   UGC_10372
PGC058037       10307     0.03438     IC_1219
PGC058049        8180     0.02729 KUG_1622+411B
PGC058055        7716     0.02574   UGC_10373
PGC058092        8804     0.02937   UGC_10381
PGC058095        6015     0.02006    NGC_6154
PGC058104        8752     0.02919   UGC_10380
PGC058161        4630     0.01544   UGC_10388
PGC058170        4932     0.01645   UGC_10387
PGC058183        2438    0.008132    NGC_6149
PGC058185        9435     0.03147    NGC_6159
PGC058199        9523     0.03176    NGC_6160
PGC058224        4529     0.01511   UGC_10398
PGC058238       11177     0.03728    NGC_6162
PGC058265        9100     0.03035    NGC_6166
PGC058300       10871     0.03626   UGC_10405
PGC058308        9574     0.03194   UGC_10415
PGC058311       12643     0.04217   UGC_10410
PGC058336        2986     0.00996   UGC_10413
PGC058339       10228     0.03412   UGC_10412
PGC058344        9160     0.03055   UGC_10417
PGC058348        8784      0.0293    NGC_6173
PGC058357        9526     0.03177   UGC_10420
PGC058370        2585    0.008622   UGC_10419
PGC058376        8848     0.02951   UGC_10427
PGC058390        9308     0.03105    NGC_6177
PGC058395        9762     0.03256   UGC_10432
PGC058410        9064     0.03023   UGC_10436
PGC058423        2519    0.008402    NGC_6168
PGC058470        2375    0.007922    NGC_6181
PGC058478        4405     0.01469   UGC_10440
PGC058491        7574     0.02526   UGC_10441
PGC058501         963    0.003212   UGC_10445
PGC058514        9761     0.03256   UGC_10450
PGC058523        2937    0.009797    NGC_6186
PGC058528        5439     0.01814     IC_1221
PGC058532        7429     0.02478   UGC_10457
PGC058538        4352     0.01452   UGC_10453
PGC058540       13072      0.0436   UGC_10455
PGC058544        9224     0.03077     IC_1222
PGC058545        9001     0.03002   UGC_10459
PGC058579        9136     0.03048   UGC_10468
PGC058596        9022     0.03009    NGC_6195
PGC058610        9366     0.03124   UGC_10473
PGC058630        9707     0.03238   UGC_10480
PGC058644        9424     0.03143    NGC_6196
PGC058645        9287     0.03098   UGC_10485
PGC058662        8809     0.02938   UGC_10488
PGC058664        8118     0.02708   UGC_10491
PGC058682        4594     0.01532   UGC_10490
PGC058700       12393     0.04134   UGC_10498
PGC058728        9256     0.03087   UGC_10504
PGC058788        9619     0.03209 CGCG_224-092
PGC058827         852    0.002842    NGC_6207
PGC058863        9572     0.03193   UGC_10525
PGC058880       10152     0.03386   UGC_10531
PGC058888        4433     0.01479   UGC_10529
PGC058896        4273     0.01425   UGC_10528
PGC058942       16006     0.05339   UGC_10540
PGC058962       11032      0.0368   UGC_10544
PGC058963       10744     0.03584   UGC_10543
PGC058967        9307     0.03104   UGC_10545
PGC058970        9290     0.03099   UGC_10547
PGC058975        9056     0.03021   UGC_10550
PGC058989        2579    0.008601   UGC_10549
PGC059022        4770     0.01591   UGC_10557
PGC059083         923    0.003079    NGC_6239
PGC059084       13745     0.04585   UGC_10574
PGC059086       10855     0.03621    NGC_6233
PGC059118       11137     0.03715   UGC_10582
PGC059128        6799     0.02268   UGC_10585
PGC059132        2681    0.008942   UGC_10588
PGC059222       14050     0.04687   UGC_10597
PGC059238        8487     0.02831   UGC_10602
PGC059244         919    0.003065    NGC_6255
PGC059250       10649     0.03552   UGC_10603
PGC059286       10610     0.03539    NGC_6261
PGC059292       10314      0.0344    NGC_6263
PGC059310        2056    0.006858   UGC_10625
PGC059315        9729     0.03245    NGC_6265
PGC059332       10433      0.0348    NGC_6269
PGC059340        2980     0.00994    NGC_6267
PGC059350        6030     0.02011     IC_1236
PGC059376        9764     0.03257   UGC_10639
PGC059408        2957    0.009864   UGC_10650
PGC059411       10882      0.0363   UGC_10653
PGC059414       10733      0.0358   UGC_10654
PGC059426        2790    0.009306    NGC_6278
PGC059454       10073      0.0336   UGC_10663
PGC059456       10742     0.03583   UGC_10662
PGC059460        8425      0.0281   UGC_10664
PGC059474       10162      0.0339   UGC_10668
PGC059489       10054     0.03354   UGC_10671
PGC059498        3411     0.01138    NGC_6292
PGC059514       11576     0.03861   UGC_10672
PGC059516        5261     0.01755   UGC_10687
PGC059525        4994     0.01666    NGC_6297
PGC059529       10115     0.03374   UGC_10679
PGC059535        9312     0.03106   UGC_10678
PGC059554        9853     0.03287   UGC_10688
PGC059582        9329     0.03112   UGC_10692
PGC059610        9830     0.03279   UGC_10703
PGC059616        8242     0.02749   UGC_10706
PGC059647       10837     0.03615   UGC_10712
PGC059650        9526     0.03177   UGC_10714
PGC059655        3057      0.0102    NGC_6307
PGC059657        9691     0.03233   UGC_10716
PGC059662        3419      0.0114    NGC_6310
PGC059666       12589     0.04199   UGC_10717
PGC059676        2920     0.00974   UGC_10721
PGC059706        9150     0.03052   UGC_10729
PGC059707       14682     0.04897   UGC_10728
PGC059727        8697     0.02901   UGC_10733
PGC059732        8881     0.02962   UGC_10735
PGC059791        5022     0.01675     IC_1248
PGC059807        8821     0.02942    NGC_6308
PGC059817        9160     0.03055   UGC_10749
PGC059838        6633     0.02212    NGC_6314
PGC059843        6775      0.0226    NGC_6315
PGC059862        1108    0.003696   UGC_10770
PGC059864        1314    0.004384 UGC_10770/NED02
PGC059947        8222     0.02743    NGC_6338
PGC059961        8687     0.02898    NGC_6330
PGC059997        3079     0.01027   UGC_10796
PGC060025        2962     0.00988    NGC_6359
PGC060031        4441     0.01481   UGC_10795
PGC060043        8746     0.02917   UGC_10811
PGC060044        3927      0.0131   UGC_10817
PGC060049        8511     0.02839   UGC_10799
PGC060080        3002     0.01001   UGC_10808
PGC060105        9274     0.03094   UGC_10821
PGC060192        8140     0.02715    NGC_6370
PGC060203        4730     0.01578     IC_1256
PGC060220        3320     0.01107    NGC_6373
PGC060228        6874     0.02293    NGC_6364
PGC060239       14340     0.04783   UGC_10842
PGC060275       10520     0.03509   UGC_10859
PGC060316        3358      0.0112   UGC_10870
PGC060317        3045     0.01016   UGC_10872
PGC060320        8124      0.0271     IC_1258
PGC060323        8348     0.02785 IC_1259/NED02
PGC060330        4750     0.01584    NGC_6372
PGC060343        3358      0.0112    NGC_6385
PGC060353        3735     0.01246   UGC_10880
PGC060356        3139     0.01047    NGC_6390
PGC060357        8829     0.02945   UGC_10866
PGC060402        6149     0.02051   UGC_10888
PGC060410        8486     0.02831    NGC_6394
PGC060442       10789     0.03599    NGC_6399
PGC060443        8515      0.0284   UGC_10895
PGC060536        3806     0.01269    NGC_6411
PGC060562        8517     0.02841   UGC_10922
PGC060628        8801     0.02936   UGC_10935
PGC060723        8561     0.02856   UGC_10955
